Sample	NMR_2-Methylbutyrate	NMR_Lactate	NMR_Alanine	NMR_Tyrosine	NMR_Isoleucine	NMR_Leucine	NMR_Valine	NMR_Lysine	NMR_Succinate	NMR_Glycine	NMR_b_arabinose	NMR_b_xylose	NMR_Acetate	NMR_Propionate	NMR_Butyrate	NMR_Glucose	NMR_Isovalerate	NMR_Uracil	NMR_Hypoxanthine	Tryptophan_Metabolites_5-hydroxyindole acetate	Tryptophan_Metabolites_melatonin (pg/mg)	Tryptophan_Metabolites_anthranilate (pg/mg)	Tryptophan_Metabolites_indole-3-propionic acid	Tryptophan_Metabolites_3-methylindole (relative; raw peak area only)	Tryptophan_Metabolites_Tryptophan	Tryptophan_Metabolites_Kynurenate (no IS)	Tryptophan_Metabolites_Kynurenine (no IS)	Tryptophan_Metabolites_Serotonin	Tryptophan_Metabolites_tryptamine	Tryptophan_Metabolites_indole-3-acetic acid (no IS)	Tryptophan_Metabolites_indole	BA_Metabolites_Deoxycholic acid	BA_Metabolites_Cholic acid	BA_Metabolites_Ursodeoxycholic acid	BA_Metabolites_Lithocholic acid	BA_Metabolites_Chenodeoxycholic acid	BA_Metabolites_Deoxycholic acid sulphate	BA_Metabolites_Taurocholic acid	BA_Metabolites_Glycocholic acid	BA_Metabolites_Taurodeoxycholic acid	BA_Metabolites_Glycodeoxycholic acid	BA_Metabolites_Glycochenodeoxycholic acid	BA_Metabolites_Taurochenodeoxycholic acid
29.T.3	14.36291245	17.73860072	50.87436953	13.65838152	21.61024366	60.11061738	19.51312425	28.31743084	45.01381987	16.34709994	3.569155178	3.230802653	491.6424364	130.551837	164.719839	3.70343389	32.78085271	2.357298463	1.776394503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	480.2931174	164.099865	70.49500675	693.4458839	68.94507422	885.9098516	NA	NA	NA	NA	19.2928475	NA
68.T.2	11.43136211	12.15732149	38.74101763	5.529013864	15.0201329	36.0752077	14.35320591	14.3983343	18.25430998	18.84906401	6.363455636	4.183781144	123.862162	34.76157287	33.16728552	2.35207857	15.25634431	1.303018847	0.774394937	0.137565868	3.864678377	24.12616322	0.206287395	1505349	7.657559558	0.994659927	0.173897952	1.567070016	1.216657125	22.28661101	83.56586788	12106.13636	165.0982955	863.7961364	869.3131818	124.0402273	8.410340909	NA	15.77056818	NA	17.31340909	12.98022727	NA
17.T.Flare	20.46799292	16.34666431	61.34701648	8.715599482	20.64453918	46.16544516	18.46452912	16.82386541	24.78493546	19.00401996	4.444521415	3.664459447	458.5572659	86.27553512	61.11596479	2.155277939	45.71120816	2.193070323	2.363110899	0.309949104	0.0723	14.31323045	0.960871503	8477642	13.25692669	0.383467684	0.247259435	0.386102991	0.282357825	12.70746653	60.50508817	4487.992818	32.32059621	1208.36477	102.5304878	206.0708672	9.289295393	NA	NA	NA	NA	3.000406504	NA
31.T.3	8.987583467	15.87412037	119.0270347	16.42556122	50.53321753	81.58417856	35.05614592	44.85800655	19.58235855	17.22593015	3.524299372	2.844248043	1236.452568	161.6086035	137.9579557	4.382552018	24.38738761	3.103379027	1.076447365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1550.025235	8145.357584	2725.978121	6.887516779	1082.808456	3.638791946	NA	NA	NA	NA	4.054899329	NA
38.T.1	10.80074047	26.31095013	86.96551733	16.84137478	36.27692232	84.73405166	37.44150642	35.08594223	29.82763076	34.34201067	5.792152625	7.064809157	829.1416458	103.0982159	183.3498855	17.62030527	22.57875899	2.879212537	2.736111421	0.0176	0.115015895	9.872884167	2.423821459	89953	51.14824088	0.410082278	0.138938465	0.139513422	0.638451103	191.6573507	74.49381529	11467.84102	629.6373995	771.2855228	517.3013405	405.2419571	2289.415952	NA	51.67747989	397.813941	27.37506702	24.72466488	NA
78.T.1	15.66073575	13.89947584	41.98492184	7.852860579	18.33200553	43.42941834	15.82850435	19.2084979	22.95301805	11.85820236	4.22315245	4.388832049	256.7131626	71.75810849	61.72767	2.171303799	32.61900942	2.076595187	2.675042617	NA	1.61350733	5.019250076	2.586314736	1075577	10.71017255	0.0973243	0.153179276	5.297096445	0.275547222	7.177665679	98.16236751	4279.923451	35.89616519	181.6877581	636.4728614	37.77551622	6.884660767	NA	NA	NA	NA	9.484070796	NA
56.T.0	16.17260331	18.14356823	69.49170833	15.61665518	26.134776	77.61463044	25.61234614	37.77461598	48.78064194	18.85859368	3.550291958	3.246545245	509.0528593	127.1634629	72.89809276	2.825924727	37.47838925	1.924515577	1.798303798	0.0795	0.187135714	15.34227577	1.956211647	31376	20.71714265	0.614787282	0.22721614	0.349184479	4.130645873	86.08304436	66.75596004	10320.08139	142.8347222	373.0977778	515.5766667	69.845	17939.56819	NA	12.53805556	NA	15.25486111	6.259444444	NA
11.T.5	17.27071479	18.70112347	64.66883359	8.584500654	22.39315349	55.69571007	19.35554712	21.27266792	22.69425439	18.66996867	4.076922224	3.384803881	392.0380803	83.66241199	49.92318056	2.942027333	34.48611686	1.451074871	1.886175916	15.75876117	0.189103536	10.98748712	0.734919883	2403807	20.78232191	0.556042001	0.058647197	0.701134159	0.25878921	7.035287828	40.28173087	9568.426818	99.90939394	405.6037879	1395.24303	45.28136364	38.89454545	NA	47.96924242	NA	56.02439394	31.40606061	NA
6.T.2	14.02215285	15.16833473	54.97516067	8.405514061	18.55772046	41.94697532	16.89420554	19.40647693	25.49923213	19.16289343	5.356750175	2.976796912	396.3506499	109.926809	87.2851573	5.1791634	26.71080671	2.602484039	1.86465503	0.0637	0.248828589	6.666666514	3.136267317	23959	14.33613556	0.196064353	0.119524438	0.71997262	2.03622757	83.56433111	73.6841103	5589.217158	141.482669	56.53639515	639.3804159	472.2412478	73.56221837	NA	NA	NA	22.85164645	31.71767764	NA
73.T.5	10.9342845	13.74746946	43.89637146	9.147343133	18.5574297	44.59955625	16.0554741	20.2827261	19.03103555	31.71355709	5.978476573	4.268810332	810.603747	102.4044854	147.9980372	21.57060343	21.73764197	1.840297169	2.744269258	0.107762375	0.136544589	15.15845696	7.416437374	32498	5.388055447	0.926385412	0.203582979	1.083472394	0.512088025	130.4005045	15.857698	225.7017161	274.2212168	26.94477379	74.27706708	61.058970360000004	6.373322933	NA	266.6322933	NA	NA	81.54524181	NA
69.T.Flare	22.77644296	20.18896417	49.00056639	8.616941973	21.01940099	49.8817909	18.94080207	20.57352846	23.39334924	51.03170126	4.104891956	4.337349717	474.0739116	47.07754754	74.65165483	86.66363416	13.3632705	1.769807082	2.033257366	0.0123	0.188369405	7.135092737	6.222592934	715278	50.88927605	0.512355838	0.098896598	0.392438082	0.644386771	51.74297483	35.76439593	9673.061326	16608.36206	330.7701657	153.9900552	2805.67035	735.8828729	2781.440516	592.4690608	1290.839227	818.120442	377.018232	48.837384900000004
13.T.2	5.064295098	22.17469823	58.67644243	11.67707696	30.04883986	61.38274637	23.08831157	25.54532173	36.27966398	30.94495623	4.100086197	4.162146463	737.2613896	118.7057476	118.9485376	11.73464567	14.11110661	1.733940158	1.219221188	NA	0.21183677	4.482861443	0.427727757	56154	29.82094654	0.42918237	0.102752292	0.135429412	0.286125704	51.85432844	11.19522913	4526.254098	5175.388525	1364.17031	530.6255009	1301.735519	4.712750455	334.7489982	2282.732787	50.27650273	238.8979964	960.5295082	99.37103825
47.T.6	15.09446876	16.34794735	57.60528653	9.659989555	21.71218902	46.57838854	21.90110768	21.41451183	24.35834149	19.72851618	5.225277131	4.268432679	631.323668	117.4608047	136.0750059	8.197011238	28.85910981	2.516220354	4.029010384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5463.1734	477.0490754	348.2253201	237.8122333	203.2052632	8.225035562	NA	239.7614509	NA	84.86529161	78.61820768	NA
60.T.6	13.59421974	26.77437396	77.68261311	14.54717168	35.66700073	77.55690149	32.96476761	26.77850676	24.29733851	35.77865961	3.52253352	3.56673923	493.7877978	116.7500222	109.0035363	8.62719805	24.86078385	4.674356838	5.770553355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13526.85348	104.1140464	1238.946649	487.1658505	104.8900773	60.62126289	NA	26.01301546	NA	32.44974227	11.49858247	NA
43.T.3	9.723434969	24.40540457	65.90320347	14.88759779	31.83646189	66.01069244	29.66285965	40.76718304	765.7170369	36.63312015	3.795717188	4.982492228	468.078392	82.00175001	80.22152954	20.56036994	18.23045551	1.942767812	1.783647875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1546.668885	141.2913478	149.8768719	418.2730449	101.5768719	1.715806988	NA	21.40515807	NA	NA	11.69517471	NA
40.T.2	15.15632719	28.13285008	88.13816749	16.99331061	44.03651158	88.63523039	39.30090749	34.67040059	234.9779564	39.36686791	3.703520481	3.762178242	517.8376049	185.3581303	80.43783199	4.165527102	29.83603029	2.55374881	1.605569622	0.0377	0.299750403	4.762554163	3.725792262	141556	33.31742499	0.045346765	0.360799778	0.163191951	1.713962628	65.65474919	107.1916528	10440.63815	94.23253857	263.6635344	1507.015989	42.15175316	784.6474053	NA	NA	NA	24.16830295	9.44516129	NA
76.T.4	14.38078532	14.74187636	45.29523989	5.708695782	16.85799779	34.10592274	14.91571104	13.26257963	23.27029524	13.20413039	3.858948181	2.647093029	221.8991	42.05637016	32.68370354	2.337239861	24.90086021	1.233657145	0.923252728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14089.60581	21.69137324	912.2503521	1028.733099	86.46232394	32.01496479	NA	NA	NA	NA	9.43943662	NA
56.T.2	6.133797228	20.94164247	54.6060039	11.05429586	26.40186796	50.47347933	24.08004198	30.74024407	268.369499	26.05906323	5.476000401	8.267393742	701.8777938	59.61977748	101.0890311	22.2298447	26.14958326	2.318163513	2.490844899	0.0115	0.0917	11.5015678	3.100101764	4940	28.93629031	0.590318267	0.071361407	0.18689129	1.656750172	47.39493078	29.60106246	4834.34037	17067.20924	852.2357473	33.62511556	1054.023729	827.8	NA	152.155624	NA	86.78459168	90.16856703	NA
2.T.4	12.33179426	27.72949952	91.21043096	21.19232704	40.49603235	101.2775125	38.8386695	34.77081182	22.01444187	47.74829323	3.118571248	2.455392978	307.9817756	81.66509247	58.75073684	13.52213112	28.27245479	2.353574102	1.154747287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5572.932372	135.3958333	182.1905449	1137.167468	36.78509615	6033.061699	55.3650641	75.06746795	94.97099359	31.51057692	23.3275641	35.11442308
72.T.6	10.07105923	23.9741968	59.153951	12.76316189	25.45436527	58.78479972	26.55524883	25.99129206	21.28771222	28.21551653	4.445029361	3.297831711	325.7595513	65.54860482	84.26118584	7.384790357	23.46525842	2.125228762	2.658709408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8245.989525	2932.907402	678.4460894	274.3423184	1115.988687	12.07849162	NA	140.5162011	NA	60.26061453	104.7094972	NA
10.T.5	20.29440899	16.01496819	68.33011733	7.897911764	26.80092759	58.22412265	22.6203579	20.16511126	27.80127584	18.34207532	4.07950447	4.103520421	392.6393411	79.01684706	46.90889158	2.3277133	41.78784801	1.18830694	1.127049409	0.00375	0.0427	7.37380178	0.758241545	763185	13.57302863	0.410548281	0.069280966	0.114121001	0.102148316	87.18259137	1.187014364	1160.160302	37.67470687	115.6626466	679.4318258	40.50050251	5.830820771	NA	27.5718593	NA	NA	29.08140704	1.978224456
18.T.6	13.92614369	20.38769456	50.49090748	9.080860375	35.86130464	47.6444202	17.28892248	19.81611465	20.17383146	17.13308094	4.101225482	3.29274312	253.4852553	88.42938323	51.51487862	5.570087564	35.57400956	1.576214758	1.071799468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14380.99712	8873.955059	5667.049414	674.4375932	1709.662939	13936.03067	756.3013845	21.92460064	1171.109478	10.66592119	16.79084132	59.84057508
61.T.0	10.86547063	17.35564958	78.64602349	9.455577625	26.60727279	53.88083635	21.86655407	52.88391679	46.62913208	23.21850239	4.196034242	3.816102401	681.9289248	152.1987324	83.33881234	11.70077582	26.73444551	2.561123933	2.659898413	0.0178	0.29055466	8.862769979	2.921169313	7991	23.07326347	0.02634439	0.260761157	0.154487927	8.317112882	35.93531463	162.4847232	14723.70967	17824.66533	5268.179333	633.253	3160.834667	117.4085	NA	64.2345	NA	NA	27.034	NA
3.T.4	17.01914874	13.9554889	43.82705129	6.705680773	17.44876157	36.20701854	15.59170153	15.67438647	27.05245429	12.13352129	4.908476224	3.602579393	420.1845282	109.9678968	77.01596867	2.572950469	34.56576382	2.275642758	2.704509092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9820.612443	54.04355083	237.0485584	694.0955994	108.0758725	60.75417299	NA	NA	NA	NA	5.671168437	NA
30.T.5	9.700498725	14.92964725	48.90423037	11.02712062	21.54717138	50.717740740000004	17.74313453	23.58122058	25.76331499	21.29364441	4.323587175	3.316352492	301.9761252	66.14918856	122.3693622	44.7486202	22.56569513	2.120809601	1.544320494	0.0655	0.115068876	2.392964834	3.471978382	129037	27.22728624	0.272507126	0.139338379	0.401075259	0.469155392	11.70220081	46.11025701	8934.702734	1879.781151	417.8808633	395.6001439	289.758705	1408.57554	119.0561151	32.70028777	105.8686331	30.02920863	38.25136691	30.2818705
53.T.0	12.63836321	13.31050054	30.14383651	4.157263691	14.08000336	21.62699834	11.89117996	13.78296964	21.51539397	9.608545836	4.876482769	5.749895594	1610.770617	271.3516739	317.2935781	11.36929367	22.39287622	2.082113062	3.245765243	0.00929	0.24544728	7.058123071	5.348652585	14144	4.217099928	0.496119968	0.358606023	0.119247034	0.00283	26.41944565	12.20854651	1484.711306	266.7035088	65.25009747	113.5676413	60.97797271	7.733723197	NA	32.21345029	NA	NA	42.42729045	NA
55.T.0	15.01483384	23.33779462	78.36338281	13.61375898	33.09862608	80.78592432	30.3749733	27.00274161	24.90992022	32.3470716	3.569290837	2.693748645	440.3261964	118.605607	65.39609005	1.921605942	34.53664758	1.88509426	1.823079307	0.0694	0.154599757	5.900648629	1.168382613	6880	11.78860216	0.114827567	0.25229014	0.314254473	3.504050915	56.86953742	114.6488513	15926.89582	73.23063291	582.9829114	2327.381519	89.44468354	8847.238987	NA	NA	NA	25.41632911	10.64974684	NA
17.T.5	14.9450946	17.42712199	55.40426507	8.288000688	20.99298463	45.43348752	18.64093233	14.17603716	21.77473428	22.1083373	5.102314465	3.969091657	208.0056888	36.80745729	25.80967815	2.225217735	31.28992004	1.812957584	1.517463639	0.480156715	0.372544507	17.74405666	0.968871502	7078617	16.00826442	0.251727558	0.062632316	0.169441897	0.155433838	20.67518632	41.74814225	11168.72203	29.20979021	1430.73951	1044.731818	404.2003497	19.23181818	NA	NA	NA	NA	4.564335664	NA
17.T.4	19.42375528	15.17198984	47.40434331	8.021115804	17.53901498	40.08573301	14.38301283	12.99602635	22.58943688	17.00217268	4.16331274	3.346408382	288.5523312	68.15226512	45.52949693	2.598674047	41.66444345	1.394727511	1.613616053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8485.053875	30.78671587	1106.33893	894.4509225	344.6542435	15.1199262	NA	NA	NA	NA	7.309778598	NA
11.T.1	22.59697782	15.80086704	51.49044487	7.663509619	21.54253383	45.71779152	18.85849388	16.98818091	27.76291116	17.41422467	3.716421844	3.37425959	471.1521315	99.08983651	62.46254539	1.924629923	45.83358371	1.468439158	2.024411736	0.00405	0.6559934	2.622549448	0.243712113	1588494	1.384329639	0.07877014	0.005243133	2.362240258	0.0159	4.556290907	4.439591218	7510.501248	90.11731669	441.1196568	184.1597504	31.19344774	10.44274571	NA	108.150546	NA	80.69204368	22.7525741	NA
77.T.3	22.70216577	14.39453252	50.36219072	7.168182509	20.47979838	39.81823716	17.55753868	16.07640718	31.2546365	16.65818061	3.907749877	3.219540574	468.3262741	93.22610271	62.57715883	1.669363629	50.11585434	2.658207121	2.829501508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2176.931287	15.04346535	140.4044554	139.3109901	10.31594059	5.793663366	NA	NA	NA	NA	2.347920792	NA
68.T.6	9.106420695	13.50731867	42.38355342	5.529244706	15.1744286	33.43850513	13.1290842	13.37150162	20.09132924	21.09959863	6.307039899	4.311069646	111.959531	26.79478284	24.45086424	2.276303118	25.68625733	1.753683509	1.006384632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14909.63289	329.6512696	584.3762999	1178.132648	50.05562273	4.99407497	NA	NA	NA	NA	NA	NA
63.T.2	20.10625765	16.96908481	53.58433081	8.629521541	24.03746105	53.4778757	19.93521897	15.03416815	25.32628685	15.92288562	2.951166657	2.558797516	256.5113859	60.15893112	52.31879592	1.797853782	45.81851648	1.319562524	1.174070107	NA	0.722326155	18.81902792	0.935892238	7325749	18.67071683	0.217876336	0.072046559	0.796253375	0.646071655	42.37687201	30.69589851	10158.44257	62.92414861	1254.885139	769.9965944	242.9455108	5.149690402	NA	27.43328173	NA	19.28854489	6.716408669	NA
49.T.1	16.74378733	16.46947231	45.66410642	5.222070838	20.44031342	43.23528373	17.85041768	14.13661751	26.78673008	19.32203415	3.88746509	3.6475526	292.5546129	73.00412718	73.70919562	3.416760345	29.08901521	2.437130801	3.024258202	0.0168	0.0699	3.868163616	3.570357874	920431	20.31170289	0.124793489	0.079656485	0.396336515	0.188710105	43.45288879	16.15979163	16573.15194	66.444479	872.2841369	1853.537014	367.9978227	15.96360809	NA	NA	NA	NA	4.986780715	NA
67.T.3	15.52737759	15.19039464	41.42069932	5.362152477	14.78842988	35.20200646	12.76979473	13.28654187	24.59702391	13.03814606	4.407323253	5.033915173	311.0510254	59.53659455	45.1009537	1.849491372	30.72288398	2.324698405	2.966765283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13484.44311	28.97765452	427.0001585	1140.519651	72.69017433	5.8318542	NA	NA	NA	17.59587956	27.33993661	NA
77.T.4	15.07589836	13.90089931	42.48212549	6.645755234	17.22547802	35.49172857	15.70967735	14.45695113	23.51115207	14.47060457	3.248667278	3.161223338	204.6258189	44.19933992	35.35732755	2.083070218	29.66660215	1.950884628	3.005274049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2674.148903	9.662580645	165.455871	982.2845161	17.05535484	3.051741935	NA	NA	NA	NA	NA	NA
9.T.6	17.00486534	13.03345854	50.15385428	7.834139504	18.07054681	45.18432737	15.19330352	25.70755317	21.71574438	16.54198109	5.458957264	3.816777684	234.3451408	71.87910397	78.39782094	2.7446424	43.35330864	2.053011253	1.938464195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11975.00219	62.56662107	414.0841313	74.74145007	35.1625171	5.755266758	NA	NA	NA	NA	3.585909713	NA
13.T.4	7.043976321	16.99589627	46.32046692	8.057225121	22.11945333	40.36015551	15.58117476	23.57985896	19.27153576	17.63361668	5.976947951	5.205289243	525.6957957	57.89007109	91.09034527	11.57568623	18.01992516	1.500796872	1.345869968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3498.075256	15613.84522	1408.656997	164.4783276	2711.372014	NA	80.36484642	152.5646758	NA	NA	77.50358362	26.94812287
72.T.5	19.71314676	13.7227794	41.92909354	6.491347543	15.36396615	32.99826741	12.68583295	20.27953675	21.4809243	12.00944261	4.335008642	4.68406073	526.4963888	152.3833168	140.4158368	9.56376966	40.19761319	1.852559037	2.441380911	0.0734	1.544716526	8.066917336	4.970442682	328844	8.495631243	0.08484226	0.26759987	0.120900101	0.15747591	181.2313928	167.2713002	12706.89243	77.74868421	241.1393092	721.6060855	29.77417763	5.385032895	NA	NA	NA	NA	1.806743421	NA
17.T.0	17.68347029	17.36257975	58.18857157	8.518216716	18.86864419	42.96258167	17.22026802	14.38559571	23.73745499	17.43381261	4.065365706	3.233908587	345.2867404	59.99976903	34.80694842	2.775480759	38.67636934	1.503125554	1.627920623	NA	0.480995898	22.56823534	1.578658461	8139116	8.62205243	0.459751044	0.010948185	1.91481448	0.0918	14.21926334	37.82785177	9662.917219	43.27781457	1530.644205	1002.022848	210.4539735	6.555629139	NA	24.66125828	NA	18.69834437	13.26440397	NA
39.T.6	15.58967435	24.60958667	78.50581327	11.47572484	32.36386031	83.30100186	26.39377428	26.95237402	60.54066528	19.52771228	4.305668214	4.369945672	864.7440388	193.7867302	106.5681084	5.006423325	37.87558181	2.56269117	1.352022795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17062.90598	3280.732255	4252.115882	1310.320098	1749.03451	2820.112059	43.58235294	18.12578431	393.1958824	44.65735294	13.37205882	24.62254902
43.T.0	16.84496465	17.38705216	70.96823288	12.93866683	30.28519853	67.79853946	24.32087631	37.0034065	119.8732798	29.63950878	4.822324519	4.084905893	923.8552207	177.4433061	180.3617745	16.69225797	41.98869275	2.932193814	1.171767512	0.0357	0.59398448	10.58412343	4.552227742	147409	41.40041036	0.787226495	0.066628999	0.109180657	0.46286113	633.743851	86.70547473	4665.026992	4663.742764	356.1123577	469.4718699	2731.703577	6.544065041	NA	85.61853659	NA	144.8694309	231.1250407	NA
7.T.4	16.1097464	11.69390788	38.56318454	8.342917622	17.47679852	39.26161175	16.33510077	31.05379379	28.9585374	12.60375333	4.108699505	3.178746423	442.9061799	89.38270032	76.34931941	5.021945871	30.78912579	1.257492198	1.220584752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8947.164964	29.02457421	115.3296837	652.6467153	9.144525547	5.79756691	NA	NA	NA	NA	3.837712895	NA
14.T.1	16.2409881	13.16803689	44.84609775	6.284626723	18.6851154	41.17607953	14.61137718	14.38943676	21.78290457	13.55505042	4.312567756	2.921749312	398.8107097	62.23292142	37.75555511	2.545742222	30.43137568	1.253894478	1.297468369	2.107329382	32.74343309	2.340860967	0.214188283	2290515	6.277363043	0.039138744	0.061960093	29.30042191	0.0834	10.0174622	42.65826259	4605.16383	29.4875	146.3922872	1173.526064	11.30319149	7.490957447	NA	NA	130.4146277	NA	3.827393617	NA
38.T.Flare	12.01249793	18.18490052	56.79973406	12.78131358	30.0708458	72.57513296	24.36815893	30.7951719	17.92202357	14.83666458	3.881763231	3.100524952	918.3792942	148.5339195	298.084499	16.59779597	22.28199108	1.40765724	1.241870387	NA	0.0618	12.35979529	3.921544563	55673	33.62358563	0.374507371	0.22277693	0.072235487	0.514650479	42.37287947	58.10077196	18298.44337	13673.88291	1748.602806	1229.458673	4199.740306	3.151020408	112.2747449	80.39897959	206.0382653	45.06760204	20.61734694	32.09260204
15.T.6	13.67714478	13.42837796	49.0817721	8.342094762	18.36312086	51.05382609	16.2394006	17.79499605	18.41806073	15.65646418	4.220731708	3.55058711	177.2903046	53.89941	51.0679206	9.674527757	31.58135072	1.598473726	1.944932457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17742.12068	181.0475149	380.9055666	1247.091054	51.07137177	18894.42724	NA	52.29463221	NA	43.44930417	27.67673956	NA
72.T.1	17.25346092	13.24389029	48.53561937	7.810322158	19.97144091	47.56175103	16.93606941	26.32882886	22.8312886	13.76580887	4.225335665	3.322073823	498.6407585	97.80964383	85.57253897	2.862153681	37.92746125	1.862612026	3.395292657	0.0838	0.100934715	9.479408558	4.354572788	9410	23.18533788	0.297931121	0.159842742	0.370121347	0.346430784	77.22889781	175.0622677	14766.66726	56.62107623	302.2278027	1841.559865	33.86165919	15.31479821	NA	NA	NA	NA	18.4896861	NA
